chr1	10001	11873
chr1	29962	34610
chr1	36082	69090
chr1	70009	134772
chr1	140567	177417
chr1	227418	267719
chr1	317720	321083
chr1	321116	321145
chr1	321208	322036
chr1	328582	367658
chr1	368598	420205
chr1	421840	471368
chr1	521369	566092
chr1	566116	566134
chr1	566156	566239
chr1	566264	568843
chr1	568914	621095
chr1	622035	661138
chr1	679737	700244
chr1	714069	761585
chr1	762903	762970
chr1	794827	803450
chr1	812183	846814
chr1	850329	852952
chr1	854818	860529
chr1	894680	895966
chr1	901100	901876
chr1	910485	910578
chr1	917474	934341
chr1	935553	948846
chr1	949920	955502
chr1	991500	995082
chr1	1001834	1007125
chr1	1009688	1017197
chr1	1051737	1072396
chr1	1079435	1102483
chr1	1102579	1103242
chr1	1103333	1104384
chr1	1104468	1108435
chr1	1133314	1138887
chr1	1142090	1146705
chr1	1149549	1152287
chr1	1167448	1167628
chr1	1170421	1177825
chr1	1182103	1189291
chr1	1209235	1215815
chr1	1227410	1227763
chr1	1260068	1260142
chr1	1264277	1266725
chr1	1269845	1270657
chr1	1284493	1288070
chr1	1297158	1309109
chr1	1310819	1321090
chr1	1334719	1334909
chr1	1342694	1353799
chr1	1356825	1361507
chr1	1363168	1370902
chr1	1378263	1385068
chr1	1405539	1407163
chr1	1444690	1447522
chr1	1470068	1470157
chr1	1475741	1477052
chr1	1510263	1510354
chr1	1510645	1533387
chr1	1535477	1535818
chr1	1543167	1550794
chr1	1565991	1567559
chr1	1570031	1571099
chr1	1677439	1682670
chr1	1711509	1716724
chr1	1822527	1846265
chr1	1848734	1849028
chr1	1850741	1853395
chr1	1859369	1884751
chr1	1935277	1944651
chr1	1946970	1950767
chr1	1962193	1981908
chr1	2139173	2160133
chr1	2241653	2252695
chr1	2322994	2323213
chr1	2344011	2407753
chr1	2436970	2439974
chr1	2458036	2460183
chr1	2461685	2481358
chr1	2484285	2486162
chr1	2495268	2517898
chr1	2564482	2572806
chr1	2706231	2938045
chr1	2939468	2976180
chr1	2980351	2980635
chr1	2984290	2985741
chr1	3355186	3371146
chr1	3397678	3404505
chr1	3528060	3541555
chr1	3546695	3547330
chr1	3566672	3569128
chr1	3663938	3668964
chr1	3688210	3689333
chr1	3692547	3696783
chr1	3713069	3728644
chr1	3773798	3773844
chr1	3801994	3805696
chr1	3816858	3816967
chr1	3833880	3845268
chr1	3995269	4000671
chr1	4012644	4472110
chr1	4484745	4715104
chr1	4843852	4847557
chr1	4852184	5621768
chr1	5728316	5922731
chr1	5922802	5922869
chr1	6161254	6161846
chr1	6240195	6245079
chr1	6259680	6266188
chr1	6296045	6297870
chr1	6299503	6304251
chr1	6305639	6307405
chr1	6321036	6324331
chr1	6453827	6472497
chr1	6484731	6484847
chr1	6521005	6521213
chr1	6580122	6581406
chr1	6614659	6615337
chr1	6639818	6640055
chr1	6649341	6650778
chr1	6662930	6673755
chr1	6684094	6684924
chr1	6761967	6845383
chr1	7829767	7831328
chr1	7841493	7844379
chr1	7973295	7975930
chr1	8003226	8021713
chr1	8045343	8071778
chr1	8086394	8384389
chr1	8404228	8412463
chr1	8877700	8921058
chr1	8939944	9005892
chr1	9035149	9063358
chr1	9086405	9097004
chr1	9148511	9164475
chr1	9189251	9208345
chr1	9242452	9294862
chr1	9331395	9352940
chr1	9429591	9497727
chr1	9497838	9599527
chr1	9642832	9648931
chr1	9674936	9711789
chr1	9884551	9908333
chr1	9970317	9989775
chr1	10003428	10003485
chr1	10045557	10057254
chr1	10076079	10093040
chr1	10241297	10270763
chr1	10441662	10459084
chr1	10480202	10490158
chr1	10512061	10520602
